Cue,Target,Frequency,Semantic,Rhyme,PronCue,NPhonCue,PronCue_processed,NSyllCue,cue_Length,cue_Freq_N,PhonTarget,NPhonTarget,PhonTarget_processed,NSyllTarget,Target_Length,Target_Freq_N,word_dist,pron_dist,category
thorn,mourn,1,0,1,TOrn,4,O,1,5,4.62,mOrn,4,O,1,5,2.9,3,1,0
torn,mourn,1,0,1,tOrn,4,O,1,4,7.5,mOrn,4,O,1,5,2.9,2,1,0
warn,mourn,2,0,1,wOrn,4,O,1,4,8.03,mOrn,4,O,1,5,2.9,3,1,1
couch,mouse,1,0,0,kaUtS,3,aU,1,5,7.06,maUs,3,aU,1,5,5.5,3,3,0
grouse,mouse,10,0,1,graUs,4,aU,1,6,6.23,maUs,3,aU,1,5,5.5,2,2,3
hoarse,mouse,1,0,0,hOrs,4,O,1,6,6.12,maUs,3,aU,1,5,5.5,3,3,0
joust,mouse,2,0,0,dZaUst,4,aU,1,5,3.95,maUs,3,aU,1,5,5.5,2,3,1
moose,mouse,3,0,0,mus,3,u,1,5,8,maUs,3,aU,1,5,5.5,1,2,2
mousse,mouse,10,0,0,mus,3,u,1,6,3.09,maUs,3,aU,1,5,5.5,1,2,3
pause,mouse,2,0,0,pOz,3,O,1,5,8.59,maUs,3,aU,1,5,5.5,2,4,1
month,mouth,2,0,0,mVnT,4,?,1,5,9.11,maUT,3,aU,1,5,7.1,1,2,1
moth,mouth,6,0,0,mOT,3,O,1,4,8.61,maUT,3,aU,1,5,7.1,1,2,3
myth,mouth,1,0,0,mIT,3,I,1,4,8.03,maUT,3,aU,1,5,7.1,2,2,0
smooth,mouth,2,0,0,smuD,4,u,1,6,4.96,maUT,3,aU,1,5,7.1,2,4,1
south,mouth,34,0,1,saUT,3,aU,1,5,6.45,maUT,3,aU,1,5,7.1,1,1,3
cube,move,1,0,0,kjub,4,u,1,4,8.17,muv,3,u,1,4,7,3,3,0
glove,move,3,0,0,glVv,4,?,1,5,7.7,muv,3,u,1,4,7,2,3,2
grove,move,3,0,0,grov,4,o,1,5,7.71,muv,3,u,1,4,7,2,3,2
love,move,1,0,0,lVv,3,?,1,4,7.08,muv,3,u,1,4,7,1,2,0
mauve,move,3,0,0,mov,3,o,1,5,5.3,muv,3,u,1,4,7,2,1,2
mood,move,1,0,0,mud,3,u,1,4,8.7,muv,3,u,1,4,7,2,1,0
moose,move,1,0,0,mus,3,u,1,5,8,muv,3,u,1,4,7,2,1,0
prove,move,13,0,1,pruv,4,u,1,5,6.46,muv,3,u,1,4,7,2,2,3
shove,move,1,0,0,SVv,3,?,1,5,7.44,muv,3,u,1,4,7,2,2,0
smooth,move,4,0,0,smuD,4,u,1,6,4.96,muv,3,u,1,4,7,4,2,2
stove,move,1,0,0,stov,4,o,1,5,8.29,muv,3,u,1,4,7,2,3,0
tube,move,1,0,0,tub,3,u,1,4,6.97,muv,3,u,1,4,7,3,2,0
move,moved,1,1,0,muv,3,u,1,4,7,muvd,4,u,1,5,5.8,1,1,0
clothes,moves,1,0,0,kloz,4,o,1,7,4.22,muvz,4,u,1,5,5.7,4,3,0
hooves,moves,5,0,1,huvz,4,u,1,6,3.89,muvz,4,u,1,5,5.7,2,1,3
blow,mow,1,0,1,blo,3,?,1,4,7.84,mo,2,o,1,3,8.3,2,2,0
bough,mow,1,0,1,baU,2,a,1,5,5.72,mo,2,o,1,3,8.3,4,3,0
cow,mow,2,0,0,kaU,2,a,1,3,8.26,mo,2,o,1,3,8.3,1,3,1
doe,mow,3,0,1,do,2,o,1,3,8.45,mo,2,o,1,3,8.3,2,1,2
dough,mow,2,0,1,do,2,o,1,5,5.45,mo,2,o,1,3,8.3,4,1,1
flow,mow,3,0,1,flo,3,?,1,4,7.17,mo,2,o,1,3,8.3,2,2,2
glow,mow,1,0,1,glo,3,?,1,4,9.43,mo,2,o,1,3,8.3,2,2,0
go,mow,1,0,1,go,2,o,1,2,10.55,mo,2,o,1,3,8.3,2,1,0
hoe,mow,3,0,1,ho,2,o,1,3,7.64,mo,2,o,1,3,8.3,2,1,2
low,mow,1,0,1,lo,2,o,1,3,8.53,mo,2,o,1,3,8.3,1,1,0
now,mow,2,0,0,naU,2,a,1,3,8.98,mo,2,o,1,3,8.3,1,3,1
owe,mow,2,0,1,o,1,o,1,3,9.01,mo,2,o,1,3,8.3,2,1,1
plow,mow,2,0,0,plaU,3,?,1,4,7.83,mo,2,o,1,3,8.3,2,4,1
sew,mow,2,0,1,so,2,o,1,3,8.96,mo,2,o,1,3,8.3,2,1,1
show,mow,4,0,1,So,2,o,1,4,7.29,mo,2,o,1,3,8.3,2,1,2
slow,mow,6,0,1,slo,3,?,1,4,7.27,mo,2,o,1,3,8.3,2,2,3
sow,mow,2,0,1,so,2,o,1,3,8.25,mo,2,o,1,3,8.3,1,1,1
throw,mow,2,0,1,Tro,3,?,1,5,7.29,mo,2,o,1,3,8.3,3,2,1
toe,mow,2,0,1,to,2,o,1,3,8.76,mo,2,o,1,3,8.3,2,1,1
tow,mow,6,0,1,to,2,o,1,3,9.26,mo,2,o,1,3,8.3,1,1,3
load,mowed,1,0,1,lod,3,o,1,4,7.64,mod,3,o,1,5,5.3,3,1,0
toad,mowed,3,0,1,tod,3,o,1,4,8.41,mod,3,o,1,5,5.3,3,1,2
mud,mu,1,0,0,mVd,3,?,1,3,7.29,mju,3,?,1,2,10.1,1,2,0
crutch,much,8,0,1,krVtS,4,?,1,6,6.24,mVtS,3,?,1,4,8.6,3,2,3
duck,much,1,0,0,dVk,3,?,1,4,7.84,mVtS,3,?,1,4,8.6,2,3,0
match,much,1,0,0,matS,3,a,1,5,7.73,mVtS,3,?,1,4,8.6,2,1,0
munch,much,1,0,0,mVntS,4,?,1,5,8.25,mVtS,3,?,1,4,8.6,1,1,0
such,much,35,0,1,sVtS,3,?,1,4,10.13,mVtS,3,?,1,4,8.6,1,1,3
suck,much,1,0,0,sVk,3,?,1,4,8.09,mVtS,3,?,1,4,8.6,2,3,0
touch,much,20,0,1,tVtS,3,?,1,5,8.2,mVtS,3,?,1,4,8.6,2,1,3
watch,much,1,0,0,wAtS,3,A,1,5,7.81,mVtS,3,?,1,4,8.6,3,2,0
buck,muck,3,0,1,bVk,3,?,1,4,7.73,mVk,3,?,1,4,8.2,1,1,2
chuck,muck,3,0,1,tSVk,3,?,1,5,7.34,mVk,3,?,1,4,8.2,2,2,2
cut,muck,1,0,0,kVt,3,?,1,3,8.69,mVk,3,?,1,4,8.2,3,2,0
duck,muck,7,0,1,dVk,3,?,1,4,7.84,mVk,3,?,1,4,8.2,1,1,3
husk,muck,1,0,0,hVsk,4,?,1,4,5.8,mVk,3,?,1,4,8.2,2,2,0
puck,muck,1,0,1,pVk,3,?,1,4,7.82,mVk,3,?,1,4,8.2,1,1,0
puke,muck,1,0,0,pjuk,4,u,1,4,6.68,mVk,3,?,1,4,8.2,3,3,0
shuck,muck,7,0,1,SVk,3,?,1,5,8.64,mVk,3,?,1,4,8.2,2,1,3
stuck,muck,11,0,1,stVk,4,?,1,5,7.78,mVk,3,?,1,4,8.2,2,2,3
suck,muck,9,0,1,sVk,3,?,1,4,8.09,mVk,3,?,1,4,8.2,1,1,3
truck,muck,11,0,1,trVk,4,?,1,5,8.83,mVk,3,?,1,4,8.2,2,2,3
tusk,muck,1,0,0,tVsk,4,?,1,4,6.12,mVk,3,?,1,4,8.2,2,2,0
up,muck,1,0,0,Vp,2,?,1,2,10.59,mVk,3,?,1,4,8.2,3,2,0
blood,mud,11,0,1,blVd,4,?,1,5,8.01,mVd,3,?,1,3,7.3,4,2,3
bud,mud,15,0,1,bVd,3,?,1,3,8.74,mVd,3,?,1,3,7.3,1,1,3
flood,mud,10,0,1,flVd,4,?,1,5,10.04,mVd,3,?,1,3,7.3,4,2,3
shrub,mud,1,0,1,SrVb,4,?,1,5,7.11,mVd,3,?,1,3,7.3,4,3,0
smudge,mud,3,0,0,smVdZ,4,?,1,6,4.73,mVd,3,?,1,3,7.3,3,2,2
stud,mud,10,0,1,stVd,4,?,1,4,6.27,mVd,3,?,1,3,7.3,2,2,3
cuff,muff,7,0,1,kVf,3,?,1,4,6.18,mVf,3,?,1,4,6.4,1,1,3
puff,muff,2,0,1,pVf,3,?,1,4,6.52,mVf,3,?,1,4,6.4,1,1,1
stuff,muff,2,0,1,stVf,4,?,1,5,8.03,mVf,3,?,1,4,6.4,2,2,1
tough,muff,1,0,1,tVf,3,?,1,5,5.78,mVf,3,?,1,4,6.4,4,1,0
bug,mug,2,0,1,bVg,3,?,1,3,8.46,mVg,3,?,1,3,7.8,1,1,1
clog,mug,1,0,0,klAg,4,A,1,4,3.97,mVg,3,?,1,3,7.8,3,3,0
cub,mug,1,0,0,kVb,3,?,1,3,8.44,mVg,3,?,1,3,7.8,2,2,0
drug,mug,3,0,1,drVg,4,?,1,4,6.39,mVg,3,?,1,3,7.8,2,2,2
hug,mug,10,0,1,hVg,3,?,1,3,7.41,mVg,3,?,1,3,7.8,1,1,3
jug,mug,12,0,1,dZVg,3,?,1,3,7.33,mVg,3,?,1,3,7.8,1,2,3
plug,mug,2,0,1,plVg,4,?,1,4,8.89,mVg,3,?,1,3,7.8,2,2,1
rug,mug,12,0,1,rVg,3,?,1,3,7.39,mVg,3,?,1,3,7.8,1,1,3
rum,mug,1,0,0,rVm,3,?,1,3,7.49,mVg,3,?,1,3,7.8,2,2,0
slug,mug,6,0,1,slVg,4,?,1,4,6.96,mVg,3,?,1,3,7.8,2,2,3
smog,mug,3,0,0,smAg,4,A,1,4,5.64,mVg,3,?,1,3,7.8,2,2,2
smudge,mug,1,0,0,smVdZ,4,?,1,6,4.73,mVg,3,?,1,3,7.8,3,3,0
tag,mug,1,0,0,tag,3,a,1,3,7.79,mVg,3,?,1,3,7.8,2,2,0
tug,mug,3,0,1,tVg,3,?,1,3,6.9,mVg,3,?,1,3,7.8,1,1,2
mug,mugger,1,1,0,mVg,3,?,1,3,7.8,mVg.@`,4,?,2,6,4.4,3,3,0
gulp,mulch,1,0,0,gVlp,4,?,1,4,7.59,mVltS,4,?,1,5,4,3,3,0
much,mulch,1,0,0,mVtS,3,?,1,4,8.63,mVltS,4,?,1,5,4,1,1,0
cool,mule,1,0,1,kul,3,u,1,4,7.65,mjul,4,u,1,4,7,4,2,0
fool,mule,2,0,1,ful,3,u,1,4,8.82,mjul,4,u,1,4,7,4,2,1
moose,mule,1,0,0,mus,3,u,1,5,8,mjul,4,u,1,4,7,3,2,0
pool,mule,1,0,1,pul,3,u,1,4,8.47,mjul,4,u,1,4,7,4,2,0
rule,mule,5,0,1,rul,3,u,1,4,6.54,mjul,4,u,1,4,7,1,2,3
tool,mule,3,0,1,tul,3,u,1,4,8.68,mjul,4,u,1,4,7,4,2,2
yule,mule,30,0,1,jul,3,u,1,4,6.25,mjul,4,u,1,4,7,1,1,3
bull,mull,4,0,0,bUl,3,U,1,4,7.97,mVl,3,?,1,4,8.2,1,2,2
dull,mull,6,0,1,dVl,3,?,1,4,8,mVl,3,?,1,4,8.2,1,1,3
full,mull,2,0,0,fUl,3,U,1,4,7.92,mVl,3,?,1,4,8.2,1,2,1
lull,mull,1,0,1,lVl,3,?,1,4,7.63,mVl,3,?,1,4,8.2,1,1,0
mug,mull,1,0,0,mVg,3,?,1,3,7.8,mVl,3,?,1,4,8.2,2,1,0
mule,mull,3,0,0,mjul,4,u,1,4,7.03,mVl,3,?,1,4,8.2,1,2,2
pull,mull,7,0,0,pUl,3,U,1,4,7.23,mVl,3,?,1,4,8.2,1,2,3
skull,mull,9,0,1,skVl,4,?,1,5,6.29,mVl,3,?,1,4,8.2,2,2,3
bum,mum,1,0,1,bVm,3,?,1,3,8.67,mVm,3,?,1,3,7.6,1,1,0
crumb,mum,1,0,1,krVm,4,?,1,5,4.68,mVm,3,?,1,3,7.6,3,2,0
gum,mum,2,0,1,gVm,3,?,1,3,7.71,mVm,3,?,1,3,7.6,1,1,1
hum,mum,1,0,1,hVm,3,?,1,3,7.39,mVm,3,?,1,3,7.6,1,1,0
slum,mum,1,0,1,slVm,4,?,1,4,6.85,mVm,3,?,1,3,7.6,2,2,0
some,mum,1,0,1,sVm,3,?,1,4,9.47,mVm,3,?,1,3,7.6,3,1,0
sum,mum,4,0,1,sVm,3,?,1,3,7.79,mVm,3,?,1,3,7.6,1,1,2
bunch,munch,3,0,1,bVntS,4,?,1,5,7.71,mVntS,4,?,1,5,8.2,1,1,2
crunch,munch,16,0,1,krVntS,5,?,1,6,6.12,mVntS,4,?,1,5,8.2,2,2,3
lunch,munch,7,0,1,lVntS,4,?,1,5,7.85,mVntS,4,?,1,5,8.2,1,1,3
much,munch,1,0,0,mVtS,3,?,1,4,8.63,mVntS,4,?,1,5,8.2,1,1,0
punch,munch,6,0,1,pVntS,4,?,1,5,8.19,mVntS,4,?,1,5,8.2,1,1,3
pure,mural,1,0,0,pjUr,4,U,1,4,6.45,mjU.r@l,6,U.,2,5,7.9,3,4,0
clerk,murk,2,0,1,kl3`k,4,3`,1,5,9.54,m3`k,3,3`,1,4,7.9,3,2,1
jerk,murk,3,0,1,dZ3`k,3,3`,1,4,5.44,m3`k,3,3`,1,4,7.9,2,2,2
smirk,murk,2,0,1,sm3`k,4,3`,1,5,5.12,m3`k,3,3`,1,4,7.9,2,1,1
work,murk,1,0,1,w3`k,3,3`,1,4,9,m3`k,3,3`,1,4,7.9,2,1,0
booze,muse,1,0,1,buz,3,u,1,5,5.04,mjuz,4,u,1,4,6.4,4,2,0
bruise,muse,2,0,1,bruz,4,u,1,6,5.93,mjuz,4,u,1,4,6.4,3,2,1
choose,muse,2,0,1,tSuz,3,u,1,6,4.83,mjuz,4,u,1,4,6.4,4,2,1
cruise,muse,2,0,1,kruz,4,u,1,6,6.12,mjuz,4,u,1,4,6.4,3,2,1
fuse,muse,9,0,1,fjuz,4,u,1,4,5.22,mjuz,4,u,1,4,6.4,1,1,3
must,muse,1,0,0,mVst,4,?,1,4,8.1,mjuz,4,u,1,4,6.4,1,3,0
mute,muse,1,0,0,mjut,4,u,1,4,6.74,mjuz,4,u,1,4,6.4,1,1,0
blush,mush,3,0,1,blVS,4,?,1,5,7.35,mVS,3,?,1,4,8.1,2,2,2
brush,mush,4,0,1,brVS,4,?,1,5,6.94,mVS,3,?,1,4,8.1,2,2,2
bush,mush,3,0,0,bUS,3,U,1,4,7.03,mVS,3,?,1,4,8.1,1,2,2
crush,mush,7,0,1,krVS,4,?,1,5,7.59,mVS,3,?,1,4,8.1,2,2,3
flush,mush,4,0,1,flVS,4,?,1,5,7.73,mVS,3,?,1,4,8.1,2,2,2
plush,mush,6,0,1,plVS,4,?,1,5,5.34,mVS,3,?,1,4,8.1,2,2,3
push,mush,8,0,1,pUS,3,U,1,4,6.63,mVS,3,?,1,4,8.1,1,2,3
rush,mush,7,0,1,rVS,3,?,1,4,7.38,mVS,3,?,1,4,8.1,1,1,3
dusk,musk,25,0,1,dVsk,4,?,1,4,7.09,mVsk,4,?,1,4,6.7,1,1,3
husk,musk,19,0,1,hVsk,4,?,1,4,5.8,mVsk,4,?,1,4,6.7,1,1,3
mask,musk,1,0,0,mask,4,a,1,4,7.04,mVsk,4,?,1,4,6.7,1,1,0
mosque,musk,1,0,0,mAsk,4,A,1,6,5.71,mVsk,4,?,1,4,6.7,4,1,0
must,musk,1,0,0,mVst,4,?,1,4,8.1,mVsk,4,?,1,4,6.7,1,1,0
tusk,musk,18,0,1,tVsk,4,?,1,4,6.12,mVsk,4,?,1,4,6.7,1,1,3
fuss,muss,5,0,1,fVs,3,?,1,4,6.14,mVs,3,?,1,4,7.7,1,1,3
mess,muss,1,0,0,mEs,3,E,1,4,7.61,mVs,3,?,1,4,7.7,1,1,0
plus,muss,1,0,1,plVs,4,?,1,4,7.29,mVs,3,?,1,4,7.7,3,2,0
pus,muss,1,0,1,pVs,3,?,1,3,8.16,mVs,3,?,1,4,7.7,2,1,0
bus,must,5,0,0,bVs,3,?,1,3,8.49,mVst,4,?,1,4,8.1,2,2,3
chest,must,1,0,0,tSEst,4,E,1,5,8.43,mVst,4,?,1,4,8.1,3,3,0
crust,must,10,0,1,krVst,5,?,1,5,6.32,mVst,4,?,1,4,8.1,2,2,3
dusk,must,1,0,0,dVsk,4,?,1,4,7.09,mVst,4,?,1,4,8.1,2,2,0
dust,must,21,0,1,dVst,4,?,1,4,8.04,mVst,4,?,1,4,8.1,1,1,3
frost,must,1,0,0,frOst,5,O,1,5,8.3,mVst,4,?,1,4,8.1,3,3,0
fuss,must,4,0,0,fVs,3,?,1,4,6.14,mVst,4,?,1,4,8.1,2,2,2
fuzz,must,1,0,0,fVz,3,?,1,4,6.61,mVst,4,?,1,4,8.1,3,3,0
just,must,20,0,1,dZVst,4,?,1,4,7.32,mVst,4,?,1,4,8.1,1,2,3
lust,must,21,0,1,lVst,4,?,1,4,9.59,mVst,4,?,1,4,8.1,1,1,3
mauve,must,1,0,0,mov,3,o,1,5,5.3,mVst,4,?,1,4,8.1,3,3,0
mist,must,1,0,0,mIst,4,I,1,4,8.58,mVst,4,?,1,4,8.1,1,1,0
mosque,must,1,0,0,mAsk,4,A,1,6,5.71,mVst,4,?,1,4,8.1,4,2,0
most,must,1,0,0,most,4,o,1,4,8.3,mVst,4,?,1,4,8.1,1,1,0
mousse,must,1,0,0,mus,3,u,1,6,3.09,mVst,4,?,1,4,8.1,3,2,0
much,must,1,0,0,mVtS,3,?,1,4,8.63,mVst,4,?,1,4,8.1,2,2,0
musk,must,3,0,0,mVsk,4,?,1,4,6.67,mVst,4,?,1,4,8.1,1,1,2
plus,must,7,0,0,plVs,4,?,1,4,7.29,mVst,4,?,1,4,8.1,3,3,3
pus,must,1,0,0,pVs,3,?,1,3,8.16,mVst,4,?,1,4,8.1,2,2,0
rust,must,17,0,1,rVst,4,?,1,4,8.56,mVst,4,?,1,4,8.1,1,1,3
trust,must,15,0,1,trVst,5,?,1,5,5.94,mVst,4,?,1,4,8.1,2,2,3
tusk,must,1,0,0,tVsk,4,?,1,4,6.12,mVst,4,?,1,4,8.1,2,2,0
boot,mute,1,0,0,but,3,u,1,4,7.55,mjut,4,u,1,4,6.7,4,2,0
brute,mute,2,0,1,brut,4,u,1,5,10.16,mjut,4,u,1,4,6.7,2,2,1
chute,mute,1,0,1,Sut,3,u,1,5,4.43,mjut,4,u,1,4,6.7,2,2,0
cute,mute,5,0,1,kjut,4,u,1,4,7.4,mjut,4,u,1,4,6.7,1,1,3
flute,mute,1,0,1,flut,4,u,1,5,5.7,mjut,4,u,1,4,6.7,2,2,0
foot,mute,1,0,0,fUt,3,U,1,4,8.15,mjut,4,u,1,4,6.7,4,3,0
moot,mute,1,0,0,mut,3,u,1,4,7.86,mjut,4,u,1,4,6.7,3,1,0
mud,mute,1,0,0,mVd,3,?,1,3,7.29,mjut,4,u,1,4,6.7,2,3,0
route,mute,1,0,1,rut,3,u,1,5,5.93,mjut,4,u,1,4,6.7,2,2,0
soot,mute,1,0,0,sUt,3,U,1,4,8.36,mjut,4,u,1,4,6.7,4,3,0
butt,mutt,6,0,1,bVt,3,?,1,4,6.66,mVt,3,?,1,4,8.5,1,1,3
cup,mutt,1,0,0,kVp,3,?,1,3,7.79,mVt,3,?,1,4,8.5,3,2,0
cut,mutt,4,0,1,kVt,3,?,1,3,8.69,mVt,3,?,1,4,8.5,2,1,2
hut,mutt,9,0,1,hVt,3,?,1,3,8.89,mVt,3,?,1,4,8.5,2,1,3
mute,mutt,3,0,0,mjut,4,u,1,4,6.74,mVt,3,?,1,4,8.5,1,2,2
nut,mutt,2,0,1,nVt,3,?,1,3,8.75,mVt,3,?,1,4,8.5,2,1,1
put,mutt,1,0,0,pUt,3,U,1,3,8.66,mVt,3,?,1,4,8.5,2,2,0
shut,mutt,4,0,1,SVt,3,?,1,4,5.91,mVt,3,?,1,4,8.5,3,1,2
what,mutt,3,0,1,hwVt,4,?,1,4,6.7,mVt,3,?,1,4,8.5,3,2,2
buy,my,1,0,1,baI,2,a,1,3,9.73,maI,2,?,1,2,10.2,2,1,0
cry,my,5,0,1,kraI,3,?,1,3,7.87,maI,2,?,1,2,10.2,2,2,3
die,my,5,0,0,daI,2,a,1,3,8.36,maI,2,?,1,2,10.2,3,1,3
dry,my,4,0,1,draI,3,?,1,3,8.19,maI,2,?,1,2,10.2,2,2,2
dye,my,3,0,1,daI,2,a,1,3,8.44,maI,2,?,1,2,10.2,2,1,2
eye,my,5,0,1,aI,1,aI,1,3,6.59,maI,2,?,1,2,10.2,2,1,3
fly,my,3,0,1,flaI,3,?,1,3,6.9,maI,2,?,1,2,10.2,2,2,2
fry,my,2,0,1,fraI,3,?,1,3,7.82,maI,2,?,1,2,10.2,2,2,1
guy,my,3,0,1,gaI,2,a,1,3,8.8,maI,2,?,1,2,10.2,2,1,2
lie,my,3,0,1,laI,2,a,1,3,8.18,maI,2,?,1,2,10.2,3,1,2
lymph,my,1,0,0,lImf,4,I,1,5,6.11,maI,2,?,1,2,10.2,4,4,0
me,my,1,1,0,mi,2,i,1,2,11.34,maI,2,?,1,2,10.2,1,2,0
myth,my,3,0,0,mIT,3,I,1,4,8.03,maI,2,?,1,2,10.2,2,2,2
pie,my,2,0,1,paI,2,a,1,3,7.92,maI,2,?,1,2,10.2,3,1,1
rye,my,3,0,1,raI,2,a,1,3,6.88,maI,2,?,1,2,10.2,2,1,2
shy,my,3,0,1,SaI,2,a,1,3,8.78,maI,2,?,1,2,10.2,2,1,2
sigh,my,4,0,1,saI,2,a,1,4,9.02,maI,2,?,1,2,10.2,4,1,2
sky,my,4,0,1,skaI,3,?,1,3,8.55,maI,2,?,1,2,10.2,2,2,2
sly,my,5,0,1,slaI,3,?,1,3,8.75,maI,2,?,1,2,10.2,2,2,3
spy,my,3,0,1,spaI,3,?,1,3,8.38,maI,2,?,1,2,10.2,2,2,2
sty,my,3,0,1,staI,3,?,1,3,9.1,maI,2,?,1,2,10.2,2,2,2
tie,my,3,0,1,taI,2,a,1,3,8.69,maI,2,?,1,2,10.2,3,1,2
try,my,7,0,1,traI,3,?,1,3,8.07,maI,2,?,1,2,10.2,2,2,3
why,my,4,0,1,hwaI,3,?,1,3,9.89,maI,2,?,1,2,10.2,2,2,2
mist,mystic,1,0,0,mIst,4,I,1,4,8.58,mI.stIk,6,I.,2,6,3.2,3,3,0
crypt,myth,1,0,0,krIpt,5,I,1,5,6.48,mIT,3,I,1,4,8,4,4,0
fifth,myth,1,0,1,fIfT,4,I,1,5,7.09,mIT,3,I,1,4,8,3,2,0
if,myth,1,0,0,If,2,I,1,2,11.55,mIT,3,I,1,4,8,4,2,0
lift,myth,1,0,0,lIft,4,I,1,4,7.98,mIT,3,I,1,4,8,4,3,0
lymph,myth,1,0,0,lImf,4,I,1,5,6.11,mIT,3,I,1,4,8,3,3,0
with,myth,3,0,1,wIT,3,I,1,4,7.27,mIT,3,I,1,4,8,2,1,2
cab,nab,5,0,1,kab,3,a,1,3,8.3,nab,3,a,1,3,7.1,1,1,3
crab,nab,6,0,1,krab,4,a,1,4,7.59,nab,3,a,1,3,7.1,2,2,3
grab,nab,11,0,1,grab,4,a,1,4,7.48,nab,3,a,1,3,7.1,2,2,3
knob,nab,1,0,0,nAb,3,A,1,4,7.69,nab,3,a,1,3,7.1,2,1,0
lab,nab,2,0,1,lab,3,a,1,3,7.7,nab,3,a,1,3,7.1,1,1,1
slab,nab,1,0,1,slab,4,a,1,4,6.15,nab,3,a,1,3,7.1,2,2,0
stab,nab,3,0,0,stab,4,a,1,4,7.81,nab,3,a,1,3,7.1,2,2,2
bag,nag,1,0,1,bag,3,a,1,3,8.39,nag,3,a,1,3,7.6,1,1,0
drag,nag,1,0,1,drag,4,a,1,4,7.03,nag,3,a,1,3,7.6,2,2,0
flag,nag,2,0,1,flag,4,a,1,4,6.59,nag,3,a,1,3,7.6,2,2,1
gnaw,nag,1,0,0,nO,2,O,1,4,7.13,nag,3,a,1,3,7.6,2,2,0
tag,nag,1,0,1,tag,3,a,1,3,7.79,nag,3,a,1,3,7.6,1,1,0
wag,nag,3,0,1,wag,3,a,1,3,8.57,nag,3,a,1,3,7.6,1,1,2
fail,nail,4,0,1,fel,3,e,1,4,7.94,nel,3,e,1,4,8.3,1,1,2
flail,nail,2,0,1,flel,4,e,1,5,7.29,nel,3,e,1,4,8.3,2,2,1
hail,nail,5,0,1,hel,3,e,1,4,8.48,nel,3,e,1,4,8.3,1,1,3
jail,nail,2,0,1,dZel,3,e,1,4,8.12,nel,3,e,1,4,8.3,1,2,1
mail,nail,3,0,1,mel,3,e,1,4,7.45,nel,3,e,1,4,8.3,1,1,2
male,nail,2,0,1,mel,3,e,1,4,7.75,nel,3,e,1,4,8.3,3,1,1
neigh,nail,1,0,0,ne,2,e,1,5,7.92,nel,3,e,1,4,8.3,3,1,0
rail,nail,12,0,1,rel,3,e,1,4,8.15,nel,3,e,1,4,8.3,1,1,3
sail,nail,2,0,1,sel,3,e,1,4,8.47,nel,3,e,1,4,8.3,1,1,1
sale,nail,1,0,1,sel,3,e,1,4,8,nel,3,e,1,4,8.3,3,1,0
snail,nail,20,0,1,snel,4,e,1,5,5.84,nel,3,e,1,4,8.3,1,1,3
stale,nail,2,0,1,stel,4,e,1,5,7.83,nel,3,e,1,4,8.3,4,2,1
tail,nail,2,0,1,tel,3,e,1,4,8.04,nel,3,e,1,4,8.3,1,1,1
tale,nail,1,0,1,tel,3,e,1,4,7.86,nel,3,e,1,4,8.3,3,1,0
trail,nail,1,0,1,trel,4,e,1,5,7.06,nel,3,e,1,4,8.3,2,2,0
snail,nails,1,0,0,snel,4,e,1,5,5.84,nelz,4,e,1,5,6.7,2,2,0
snake,naked,2,0,0,snek,4,e,1,5,6.39,ne.k@d,5,e.,2,5,6.4,2,4,1
aim,name,1,0,1,em,2,e,1,3,8.96,nem,3,e,1,4,8.4,3,1,0
brain,name,1,0,0,bren,4,e,1,5,7.57,nem,3,e,1,4,8.4,4,3,0
came,name,2,0,1,kem,3,e,1,4,9.21,nem,3,e,1,4,8.4,1,1,1
claim,name,2,0,1,klem,4,e,1,5,6.5,nem,3,e,1,4,8.4,4,2,1
fame,name,5,0,1,fem,3,e,1,4,8.96,nem,3,e,1,4,8.4,1,1,3
flame,name,4,0,1,flem,4,e,1,5,7.87,nem,3,e,1,4,8.4,2,2,2
frame,name,2,0,1,frem,4,e,1,5,10.45,nem,3,e,1,4,8.4,2,2,1
game,name,5,0,1,gem,3,e,1,4,7.77,nem,3,e,1,4,8.4,1,1,3
mane,name,3,0,0,men,3,e,1,4,8,nem,3,e,1,4,8.4,2,2,2
same,name,2,0,1,sem,3,e,1,4,9.28,nem,3,e,1,4,8.4,1,1,1
shame,name,1,0,1,Sem,3,e,1,5,7.82,nem,3,e,1,4,8.4,2,1,0
tame,name,1,0,1,tem,3,e,1,4,9.05,nem,3,e,1,4,8.4,1,1,0
vein,name,1,0,0,ven,3,e,1,4,6.47,nem,3,e,1,4,8.4,4,2,0
camp,nap,1,0,0,kamp,4,a,1,4,6.37,nap,3,a,1,3,7.4,2,2,0
cap,nap,3,0,1,kap,3,a,1,3,8.46,nap,3,a,1,3,7.4,1,1,2
flap,nap,3,0,1,flap,4,a,1,4,7.33,nap,3,a,1,3,7.4,2,2,2
knack,nap,1,0,0,nak,3,a,1,5,8.13,nap,3,a,1,3,7.4,3,1,0
lap,nap,9,0,1,lap,3,a,1,3,7.86,nap,3,a,1,3,7.4,1,1,3
map,nap,14,0,1,map,3,a,1,3,8.3,nap,3,a,1,3,7.4,1,1,3
pan,nap,1,0,0,pan,3,a,1,3,9.37,nap,3,a,1,3,7.4,2,2,0
rap,nap,5,0,1,rap,3,a,1,3,8.05,nap,3,a,1,3,7.4,1,1,3
