Cue,Target,Frequency,Semantic,Rhyme,PronCue,NPhonCue,PronCue_processed,NSyllCue,cue_Length,cue_Freq_N,PhonTarget,NPhonTarget,PhonTarget_processed,NSyllTarget,Target_Length,Target_Freq_N,word_dist,pron_dist,category
stem,men,1,0,0,stEm,4,E,1,4,8.82,mEn,3,E,1,3,8.5,3,3,0
tenth,men,1,0,0,tEnT,4,E,1,5,6.57,mEn,3,E,1,3,8.5,3,2,0
when,men,2,0,1,hwEn,4,E,1,4,6.8,mEn,3,E,1,3,8.5,2,2,1
bend,mend,9,0,1,bEnd,4,E,1,4,7.92,mEnd,4,E,1,4,7.9,1,1,3
dead,mend,1,0,0,dEd,3,E,1,4,9.74,mEnd,4,E,1,4,7.9,2,2,0
fiend,mend,1,0,0,find,4,i,1,5,11.29,mEnd,4,E,1,4,7.9,2,2,0
lend,mend,11,0,1,lEnd,4,E,1,4,7.61,mEnd,4,E,1,4,7.9,1,1,3
send,mend,18,0,1,sEnd,4,E,1,4,7.68,mEnd,4,E,1,4,7.9,1,1,3
tend,mend,15,0,1,tEnd,4,E,1,4,7.16,mEnd,4,E,1,4,7.9,1,1,3
treat,mend,1,0,0,trit,4,i,1,5,10.3,mEnd,4,E,1,4,7.9,4,4,0
wind,mend,2,0,0,wInd,4,I,1,4,9.16,mEnd,4,E,1,4,7.9,2,2,1
here,mere,3,0,1,hIr,3,I,1,4,7.96,mIr,3,I,1,4,8.3,1,1,2
smear,mere,2,0,1,smIr,4,I,1,5,7.58,mIr,3,I,1,4,8.3,3,1,1
merge,merger,1,1,0,m3`dZ,3,3`,1,5,6.55,m3`dZ.@`,4,3`,2,6,5.6,1,3,0
fresh,mesh,20,0,0,frES,4,E,1,5,9.33,mES,3,E,1,4,8.4,2,2,3
best,mess,2,0,0,bEst,4,E,1,4,8.22,mEs,3,E,1,4,7.6,2,2,1
chess,mess,21,0,1,tSEs,3,E,1,5,7.12,mEs,3,E,1,4,7.6,2,2,3
dress,mess,15,0,1,drEs,4,E,1,5,6.91,mEs,3,E,1,4,7.6,2,2,3
less,mess,24,0,1,lEs,3,E,1,4,6.96,mEs,3,E,1,4,7.6,1,1,3
press,mess,10,0,1,prEs,4,E,1,5,6.35,mEs,3,E,1,4,7.6,2,2,3
stress,mess,15,0,1,strEs,5,E,1,6,0.69,mEs,3,E,1,4,7.6,3,3,3
chest,messed,2,0,1,tSEst,4,E,1,5,8.43,mEst,4,E,1,6,6.1,5,2,1
lest,messed,1,0,1,lEst,4,E,1,4,9.5,mEst,4,E,1,6,6.1,4,1,0
text,messed,1,0,0,tEkst,5,E,1,4,9.34,mEst,4,E,1,6,6.1,5,2,0
zest,messed,3,0,1,zEst,4,E,1,4,9.35,mEst,4,E,1,6,6.1,4,1,2
debt,met,5,0,1,dEt,3,E,1,4,7.01,mEt,3,E,1,3,9.5,2,1,3
jet,met,11,0,1,dZEt,3,E,1,3,9.43,mEt,3,E,1,3,9.5,1,2,3
malt,met,1,0,0,mOlt,4,O,1,4,7.7,mEt,3,E,1,3,9.5,2,2,0
pet,met,8,0,1,pEt,3,E,1,3,9.78,mEt,3,E,1,3,9.5,1,1,3
sweat,met,4,0,1,swEt,4,E,1,5,8.6,mEt,3,E,1,3,9.5,3,2,2
vet,met,13,0,1,vEt,3,E,1,3,9.89,mEt,3,E,1,3,9.5,1,1,3
steel,metal,1,1,0,stil,4,i,1,5,7.8,mE.4l=,4,E.4,2,5,6.7,4,5,0
crew,mew,1,0,1,kru,3,u,1,4,7.77,mju,3,u,1,3,8.2,2,2,0
few,mew,3,0,1,fju,3,u,1,3,7.63,mju,3,u,1,3,8.2,1,1,2
dice,mice,24,0,1,daIs,3,aI,1,4,7.72,maIs,3,aI,1,4,8.6,1,1,3
ice,mice,9,0,1,aIs,2,aI,1,3,7.45,maIs,3,aI,1,4,8.6,1,1,3
mine,mice,1,0,0,maIn,3,aI,1,4,7.93,maIs,3,aI,1,4,8.6,1,1,0
nice,mice,12,0,1,naIs,3,aI,1,4,8.1,maIs,3,aI,1,4,8.6,1,1,3
price,mice,4,0,1,praIs,4,aI,1,5,7.79,maIs,3,aI,1,4,8.6,2,2,2
slice,mice,14,0,1,slaIs,4,aI,1,5,8.34,maIs,3,aI,1,4,8.6,2,2,3
twice,mice,10,0,1,twaIs,4,aI,1,5,3.36,maIs,3,aI,1,4,8.6,2,2,3
wise,mice,1,0,0,waIz,3,aI,1,4,8.37,maIs,3,aI,1,4,8.6,2,2,0
mist,midst,1,0,1,mIst,4,I,1,4,8.58,mIdst,5,I,1,5,5.3,1,1,0
sniff,miff,1,0,1,snIf,4,I,1,5,7.24,mIf,3,?,1,4,5.6,2,2,0
drift,miffed,3,0,1,drIft,5,I,1,5,9.56,mIft,4,?,1,6,3.3,5,2,2
lift,miffed,1,0,1,lIft,4,I,1,4,7.98,mIft,4,?,1,6,3.3,4,1,0
swift,miffed,1,0,1,swIft,5,I,1,5,9.65,mIft,4,?,1,6,3.3,5,2,0
bright,might,1,0,1,braIt,4,aI,1,6,6.76,maIt,3,aI,1,5,9.5,2,2,0
fight,might,11,0,1,faIt,3,aI,1,5,9.76,maIt,3,aI,1,5,9.5,1,1,3
fright,might,6,0,1,fraIt,4,aI,1,6,8.22,maIt,3,aI,1,5,9.5,2,2,3
height,might,10,0,1,haIt,3,aI,1,6,10.43,maIt,3,aI,1,5,9.5,2,1,3
light,might,8,0,1,laIt,3,aI,1,5,9.66,maIt,3,aI,1,5,9.5,1,1,3
night,might,10,0,1,naIt,3,aI,1,5,9.66,maIt,3,aI,1,5,9.5,1,1,3
right,might,2,0,1,raIt,3,aI,1,5,9.51,maIt,3,aI,1,5,9.5,1,1,1
site,might,8,0,1,saIt,3,aI,1,4,8.07,maIt,3,aI,1,5,9.5,4,1,3
spike,might,1,0,0,spaIk,4,aI,1,5,7.55,maIt,3,aI,1,5,9.5,5,3,0
strike,might,1,0,0,straIk,5,aI,1,6,6.91,maIt,3,aI,1,5,9.5,6,4,0
type,might,2,0,1,taIp,3,aI,1,4,6.18,maIt,3,aI,1,5,9.5,5,2,1
write,might,5,0,1,raIt,3,aI,1,5,8.82,maIt,3,aI,1,5,9.5,5,1,3
bike,mike,3,0,1,baIk,3,aI,1,4,7.48,maIk,3,aI,1,4,8.1,1,1,2
like,mike,8,0,1,laIk,3,aI,1,4,8.3,maIk,3,aI,1,4,8.1,1,1,3
spike,mike,1,0,1,spaIk,4,aI,1,5,7.55,maIk,3,aI,1,4,8.1,2,2,0
child,mild,19,0,1,tSaIld,4,aI,1,5,7.98,maIld,4,aI,1,4,8.3,2,2,3
mold,mild,1,0,0,mold,4,o,1,4,8.95,maIld,4,aI,1,4,8.3,1,2,0
wild,mild,23,0,1,waIld,4,aI,1,4,7.59,maIld,4,aI,1,4,8.3,1,1,3
file,mile,3,0,1,faIl,3,aI,1,4,8.12,maIl,3,aI,1,4,8,1,1,2
isle,mile,4,0,1,aIl,2,aI,1,4,5.06,maIl,3,aI,1,4,8,2,1,2
smile,mile,16,0,1,smaIl,4,aI,1,5,5.37,maIl,3,aI,1,4,8,1,1,3
tile,mile,9,0,1,taIl,3,aI,1,4,8.14,maIl,3,aI,1,4,8,1,1,3
elk,milk,11,0,0,Elk,3,E,1,3,7.57,mIlk,4,I,1,4,7.5,2,2,3
glass,milk,1,0,0,glas,4,a,1,5,9.05,mIlk,4,I,1,4,7.5,5,4,0
mule,milk,1,0,0,mjul,4,u,1,4,7.03,mIlk,4,I,1,4,7.5,2,3,0
bill,mill,5,0,1,bIl,3,I,1,4,8.34,mIl,3,I,1,4,8.5,1,1,3
dill,mill,5,0,1,dIl,3,I,1,4,9.05,mIl,3,I,1,4,8.5,1,1,3
fill,mill,3,0,1,fIl,3,I,1,4,9.53,mIl,3,I,1,4,8.5,1,1,2
gill,mill,1,0,1,gIl,3,I,1,4,8.31,mIl,3,I,1,4,8.5,1,1,0
hill,mill,7,0,1,hIl,3,I,1,4,8.69,mIl,3,I,1,4,8.5,1,1,3
kill,mill,5,0,1,kIl,3,I,1,4,8.09,mIl,3,I,1,4,8.5,1,1,3
milk,mill,3,0,0,mIlk,4,I,1,4,7.52,mIl,3,I,1,4,8.5,1,1,2
quill,mill,2,0,1,kwIl,4,I,1,5,6.5,mIl,3,I,1,4,8.5,2,2,1
skill,mill,1,0,1,skIl,4,I,1,5,6.96,mIl,3,I,1,4,8.5,2,2,0
still,mill,3,0,1,stIl,4,I,1,5,6.59,mIl,3,I,1,4,8.5,2,2,2
kilt,milt,1,0,1,kIlt,4,I,1,4,6,mIlt,4,I,1,4,7,1,1,0
chime,mime,4,0,1,tSaIm,3,aI,1,5,5.68,maIm,3,aI,1,4,8.3,2,2,2
crime,mime,1,0,1,kraIm,4,aI,1,5,6.49,maIm,3,aI,1,4,8.3,2,2,0
fine,mime,1,0,1,faIn,3,aI,1,4,8.19,maIm,3,aI,1,4,8.3,2,2,0
lime,mime,3,0,1,laIm,3,aI,1,4,8.33,maIm,3,aI,1,4,8.3,1,1,2
prime,mime,1,0,1,praIm,4,aI,1,5,7.66,maIm,3,aI,1,4,8.3,2,2,0
thyme,mime,2,0,1,taIm,3,aI,1,5,8.48,maIm,3,aI,1,4,8.3,3,1,1
prince,mince,5,0,1,prIns,5,I,1,6,2.22,mIns,4,I,1,5,8.9,2,2,3
since,mince,15,0,1,sIns,4,I,1,5,5.13,mIns,4,I,1,5,8.9,1,1,3
find,mind,12,0,1,faInd,4,aI,1,4,8.6,maInd,4,aI,1,4,8.7,1,1,3
hind,mind,8,0,1,haInd,4,aI,1,4,8.8,maInd,4,aI,1,4,8.7,1,1,3
mend,mind,1,0,0,mEnd,4,E,1,4,7.88,maInd,4,aI,1,4,8.7,1,2,0
mint,mind,1,0,0,mInt,4,I,1,4,7.42,maInd,4,aI,1,4,8.7,1,2,0
blinds,minds,7,0,1,blaIndz,6,aI,1,6,5.88,maIndz,5,aI,1,5,6.6,2,2,3
climb,mine,1,0,0,klaIm,4,aI,1,5,4.06,maIn,3,aI,1,4,7.9,4,3,0
dine,mine,4,0,1,daIn,3,aI,1,4,7.84,maIn,3,aI,1,4,7.9,1,1,2
grind,mine,1,0,0,graInd,5,aI,1,5,8.4,maIn,3,aI,1,4,7.9,3,3,0
line,mine,8,0,1,laIn,3,aI,1,4,8.22,maIn,3,aI,1,4,7.9,1,1,3
mink,mine,1,0,0,mINk,4,I,1,4,8.43,maIn,3,aI,1,4,7.9,1,3,0
nine,mine,11,0,1,naIn,3,aI,1,4,8.23,maIn,3,aI,1,4,7.9,1,1,3
rhyme,mine,1,0,0,raIm,3,aI,1,5,5.92,maIn,3,aI,1,4,7.9,4,2,0
shrine,mine,12,0,1,SraIn,4,aI,1,6,4.62,maIn,3,aI,1,4,7.9,3,2,3
slime,mine,1,0,0,slaIm,4,aI,1,5,6.68,maIn,3,aI,1,4,7.9,3,3,0
twine,mine,8,0,1,twaIn,4,aI,1,5,6.49,maIn,3,aI,1,4,7.9,2,2,3
wine,mine,2,0,1,waIn,3,aI,1,4,8.51,maIn,3,aI,1,4,7.9,1,1,1
drink,mink,2,0,1,drINk,5,I,1,5,5.11,mINk,4,I,1,4,8.4,2,2,1
link,mink,1,0,1,lINk,4,I,1,4,7.21,mINk,4,I,1,4,8.4,1,1,0
milk,mink,1,0,0,mIlk,4,I,1,4,7.52,mINk,4,I,1,4,8.4,1,1,0
paint,mink,1,0,0,pent,4,e,1,5,7.98,mINk,4,I,1,4,8.4,3,4,0
sink,mink,1,0,1,sINk,4,I,1,4,7.73,mINk,4,I,1,4,8.4,1,1,0
stink,mink,4,0,1,stINk,5,I,1,5,6.66,mINk,4,I,1,4,8.4,2,2,2
zinc,mink,4,0,1,zINk,4,I,1,4,5.39,mINk,4,I,1,4,8.4,2,1,2
hint,mint,13,0,1,hInt,4,I,1,4,7.44,mInt,4,I,1,4,7.4,1,1,3
mind,mint,1,0,0,maInd,4,aI,1,4,8.68,mInt,4,I,1,4,7.4,1,2,0
pint,mint,5,0,0,paInt,4,aI,1,4,7.3,mInt,4,I,1,4,7.4,1,2,3
rent,mint,1,0,0,rEnt,4,E,1,4,7.47,mInt,4,I,1,4,7.4,2,2,0
thin,mint,1,1,1,TIn,3,I,1,4,10.11,mInt,4,I,1,4,7.4,3,2,0
plus,minus,1,1,0,plVs,4,?,1,4,7.29,maI.n@s,5,aI.,2,5,6.2,3,6,0
fire,mire,1,0,1,faIr,3,aI,1,4,8.12,maIr,3,aI,1,4,8.4,1,1,0
wire,mire,3,0,1,waIr,3,aI,1,4,8.43,maIr,3,aI,1,4,8.4,1,1,2
earth,mirth,1,0,1,3`T,2,3`,1,5,7.05,m3`T,3,3`,1,5,7.1,2,1,0
smirk,mirth,1,0,0,sm3`k,4,3`,1,5,5.12,m3`T,3,3`,1,5,7.1,3,2,0
worth,mirth,6,0,1,w3`T,3,3`,1,5,10.64,m3`T,3,3`,1,5,7.1,2,1,3
bliss,miss,13,0,1,blIs,4,I,1,5,6.46,mIs,3,I,1,4,7.6,2,2,3
is,miss,3,0,0,Iz,2,I,1,2,11.39,mIs,3,I,1,4,7.6,2,2,2
mass,miss,1,0,0,mas,3,a,1,4,7.57,mIs,3,I,1,4,7.6,1,1,0
mist,miss,1,0,0,mIst,4,I,1,4,8.58,mIs,3,I,1,4,7.6,1,1,0
this,miss,6,0,1,DIs,3,I,1,4,6.76,mIs,3,I,1,4,7.6,3,1,3
twist,miss,2,0,0,twIst,5,I,1,5,0,mIs,3,I,1,4,7.6,3,3,1
fifth,missed,1,0,0,fIfT,4,I,1,5,7.09,mIst,4,I,1,6,6.6,5,3,0
list,missed,4,0,1,lIst,4,I,1,4,7.82,mIst,4,I,1,6,6.6,4,1,2
twist,missed,1,0,1,twIst,5,I,1,5,0,mIst,4,I,1,6,6.6,5,2,0
miss,missing,1,1,0,mIs,3,I,1,4,7.56,mIs.IN,5,I,2,7,6,3,3,0
fist,mist,8,0,1,fIst,4,I,1,4,8.22,mIst,4,I,1,4,8.6,1,1,3
is,mist,1,0,0,Iz,2,I,1,2,11.39,mIst,4,I,1,4,8.6,2,3,0
miss,mist,3,0,0,mIs,3,I,1,4,7.56,mIst,4,I,1,4,8.6,1,1,2
most,mist,1,0,0,most,4,o,1,4,8.3,mIst,4,I,1,4,8.6,1,1,0
myth,mist,1,0,0,mIT,3,I,1,4,8.03,mIst,4,I,1,4,8.6,3,2,0
twist,mist,7,0,1,twIst,5,I,1,5,0,mIst,4,I,1,4,8.6,2,2,3
mist,misty,1,1,0,mIst,4,I,1,4,8.58,mIst.i,5,I,2,5,6,1,2,0
hitch,mitch,4,0,1,hItS,3,I,1,5,7.37,mItS,3,I,1,5,7.4,1,1,2
stitch,mitch,2,0,1,stItS,4,I,1,6,7.82,mItS,3,I,1,5,7.4,2,2,1
cite,mite,1,0,1,saIt,3,aI,1,4,8.06,maIt,3,aI,1,4,8.5,1,1,0
site,mite,1,0,1,saIt,3,aI,1,4,8.07,maIt,3,aI,1,4,8.5,1,1,0
bit,mitt,2,0,1,bIt,3,I,1,3,9.43,mIt,3,I,1,4,7.8,2,1,1
hit,mitt,13,0,1,hIt,3,I,1,3,9.11,mIt,3,I,1,4,7.8,2,1,3
kit,mitt,4,0,1,kIt,3,I,1,3,8.55,mIt,3,I,1,4,7.8,2,1,2
pit,mitt,1,0,1,pIt,3,I,1,3,9.11,mIt,3,I,1,4,7.8,2,1,0
sit,mitt,2,0,1,sIt,3,I,1,3,8.69,mIt,3,I,1,4,7.8,2,1,1
split,mitt,2,0,1,splIt,5,I,1,5,5.64,mIt,3,I,1,4,7.8,4,3,1
chick,mix,1,0,0,tSIk,3,I,1,5,8.12,mIks,4,I,1,3,8.7,4,3,0
six,mix,5,0,1,sIks,4,I,1,3,8.39,mIks,4,I,1,3,8.7,1,1,3
bone,moan,5,0,1,bon,3,o,1,4,7.68,mon,3,o,1,4,6.9,3,1,3
con,moan,1,0,0,kAn,3,A,1,3,8.67,mon,3,o,1,4,6.9,2,2,0
foam,moan,2,0,0,fom,3,o,1,4,7.19,mon,3,o,1,4,6.9,2,2,1
loan,moan,11,0,1,lon,3,o,1,4,6.36,mon,3,o,1,4,6.9,1,1,3
moon,moan,1,0,0,mun,3,u,1,4,7.16,mon,3,o,1,4,6.9,1,1,0
phone,moan,5,0,1,fon,3,o,1,5,7.19,mon,3,o,1,4,6.9,4,1,3
stone,moan,6,0,1,ston,4,o,1,5,6.85,mon,3,o,1,4,6.9,4,2,3
tone,moan,4,0,1,ton,3,o,1,4,7.73,mon,3,o,1,4,6.9,3,1,2
boat,moat,15,0,1,bot,3,o,1,4,7.79,mot,3,o,1,4,8.1,1,1,3
choke,moat,1,0,0,tSok,3,o,1,5,5.12,mot,3,o,1,4,8.1,4,3,0
float,moat,4,0,1,flot,4,o,1,5,5.51,mot,3,o,1,4,8.1,2,2,2
mute,moat,1,0,0,mjut,4,u,1,4,6.74,mot,3,o,1,4,8.1,3,2,0
tote,moat,12,0,1,tot,3,o,1,4,6.7,mot,3,o,1,4,8.1,3,1,3
cob,mob,7,0,1,kAb,3,A,1,3,7.64,mAb,3,A,1,3,7.3,1,1,3
job,mob,8,0,1,dZAb,3,A,1,3,7.04,mAb,3,A,1,3,7.3,1,2,3
lobe,mob,1,0,0,lob,3,o,1,4,7.6,mAb,3,A,1,3,7.3,2,2,0
snob,mob,3,0,1,snAb,4,A,1,4,6.59,mAb,3,A,1,3,7.3,2,2,2
swab,mob,7,0,1,swAb,4,A,1,4,7.09,mAb,3,A,1,3,7.3,3,2,3
hawk,mock,3,0,1,hOk,3,O,1,4,6.89,mAk,3,A,1,4,7.4,3,2,2
lock,mock,6,0,1,lAk,3,A,1,4,7.97,mAk,3,A,1,4,7.4,1,1,3
shock,mock,3,0,1,SAk,3,A,1,5,7.2,mAk,3,A,1,4,7.4,2,1,2
sock,mock,6,0,1,sAk,3,A,1,4,8.01,mAk,3,A,1,4,7.4,1,1,3
stock,mock,7,0,1,stAk,4,A,1,5,8.29,mAk,3,A,1,4,7.4,2,2,3
load,mode,1,0,1,lod,3,o,1,4,7.64,mod,3,o,1,4,7.8,3,1,0
move,mode,1,0,0,muv,3,u,1,4,7,mod,3,o,1,4,7.8,1,2,0
rod,mode,1,0,0,rAd,3,A,1,3,8.4,mod,3,o,1,4,7.8,2,2,0
squad,model,1,0,0,skwAd,5,A,1,5,5.81,mA.4l=,4,A.4,2,5,6.1,5,6,0
most,moist,1,0,0,most,4,o,1,4,8.3,mOIst,4,OI,1,5,5,1,2,0
voice,moist,2,0,0,vOIs,3,OI,1,5,4.29,mOIst,4,OI,1,5,5,3,2,1
bold,mold,7,0,1,bold,4,o,1,4,8.68,mold,4,o,1,4,9,1,1,3
coal,mold,1,0,0,kol,3,o,1,4,7.65,mold,4,o,1,4,9,3,2,0
could,mold,1,0,0,kUd,3,U,1,5,8.81,mold,4,o,1,4,9,2,3,0
gold,mold,6,0,1,gold,4,o,1,4,8.72,mold,4,o,1,4,9,1,1,3
meal,mold,1,0,0,mil,3,i,1,4,7.97,mold,4,o,1,4,9,3,2,0
mole,mold,1,0,0,mol,3,o,1,4,7.77,mold,4,o,1,4,9,1,1,0
scold,mold,10,0,1,skold,5,o,1,5,2.37,mold,4,o,1,4,9,2,2,3
coal,mole,3,0,1,kol,3,o,1,4,7.65,mol,3,o,1,4,7.8,3,1,2
hole,mole,15,0,1,hol,3,o,1,4,8.13,mol,3,o,1,4,7.8,1,1,3
roll,mole,2,0,1,rol,3,o,1,4,6.56,mol,3,o,1,4,7.8,2,1,1
sole,mole,8,0,1,sol,3,o,1,4,8.47,mol,3,o,1,4,7.8,1,1,3
toll,mole,6,0,1,tol,3,o,1,4,7.96,mol,3,o,1,4,7.8,2,1,3
bomb,mom,7,0,1,bAm,3,A,1,4,7.54,mAm,3,A,1,3,7.7,2,1,3
on,mom,1,0,0,An,2,A,1,2,10.63,mAm,3,A,1,3,7.7,2,2,0
prom,mom,9,0,1,prAm,4,A,1,4,7.32,mAm,3,A,1,3,7.7,2,2,3
coin,money,1,1,0,kOIn,3,OI,1,4,6.87,mV.ni,4,?,2,5,4.7,4,4,0
dough,money,1,1,0,do,2,o,1,5,5.45,mV.ni,4,?,2,5,4.7,4,5,0
sum,money,1,1,0,sVm,3,?,1,3,7.79,mV.ni,4,?,2,5,4.7,5,4,0
drunk,monk,2,0,1,drVNk,5,?,1,5,6.87,mVNk,4,?,1,4,6,3,2,1
flunk,monk,2,0,1,flVNk,5,?,1,5,5.57,mVNk,4,?,1,4,6,3,2,1
junk,monk,3,0,1,dZVNk,4,?,1,4,7.47,mVNk,4,?,1,4,6,2,2,2
nun,monk,1,1,0,nVn,3,?,1,3,7.57,mVNk,4,?,1,4,6,3,3,0
trunk,monk,2,0,1,trVNk,5,?,1,5,8.1,mVNk,4,?,1,4,6,3,2,1
month,monster,1,0,0,mVnT,4,?,1,5,9.11,mAn.st@`,6,A,2,7,4.3,3,6,0
dunce,months,1,0,1,dVns,4,?,1,5,7.92,mVnTs,5,?,1,6,7.7,5,2,0
crew,moo,1,0,0,kru,3,?,1,4,7.77,mu,2,?,1,3,7.7,4,2,0
do,moo,4,0,1,du,2,?,1,2,10.71,mu,2,?,1,3,7.7,2,1,2
flu,moo,1,0,1,flu,3,?,1,3,9.04,mu,2,?,1,3,7.7,3,2,0
hue,moo,1,0,1,hju,3,?,1,3,8.02,mu,2,?,1,3,7.7,3,2,0
mood,moo,2,0,0,mud,3,u,1,4,8.7,mu,2,?,1,3,7.7,1,1,1
moot,moo,2,0,0,mut,3,u,1,4,7.86,mu,2,?,1,3,7.7,1,1,1
shoe,moo,2,0,1,Su,2,u,1,4,7.15,mu,2,?,1,3,7.7,3,1,1
TRUE,moo,2,0,1,tru14,3,?,1,4,6.39,mu,2,?,1,3,7.7,4,4,1
who,moo,2,0,1,hu,2,u,1,3,8.19,mu,2,?,1,3,7.7,2,1,1
zoo,moo,2,0,1,zu,2,u,1,3,7.55,mu,2,?,1,3,7.7,1,1,1
douche,mooch,1,0,0,duS,3,u,1,6,6.13,mutS,3,u,1,5,4.6,3,2,0
crude,mood,1,0,1,krud,4,u,1,5,4.9,mud,3,u,1,4,8.7,4,2,0
feud,mood,4,0,1,fjud,4,u,1,4,8.7,mud,3,u,1,4,8.7,3,2,2
good,mood,1,0,0,gUd,3,U,1,4,8.03,mud,3,u,1,4,8.7,1,2,0
move,mood,1,0,0,muv,3,u,1,4,7,mud,3,u,1,4,8.7,2,1,0
tooth,mood,1,0,0,tuT,3,u,1,5,5.99,mud,3,u,1,4,8.7,3,2,0
bloom,moon,1,0,0,blum,4,u,1,5,8.44,mun,3,u,1,4,7.2,3,3,0
dune,moon,4,0,1,dun,3,u,1,4,7.47,mun,3,u,1,4,7.2,4,1,2
noon,moon,15,0,1,nun,3,u,1,4,7.8,mun,3,u,1,4,7.2,1,1,3
room,moon,1,0,0,rum,3,u,1,4,7.67,mun,3,u,1,4,7.2,2,2,0
spoon,moon,11,0,1,spun,4,u,1,5,6.18,mun,3,u,1,4,7.2,2,2,3
whom,moon,1,0,0,hum,3,u,1,4,5.98,mun,3,u,1,4,7.2,3,2,0
soar,moor,1,0,1,sOr,3,O,1,4,7.43,mUr,3,U,1,4,8.5,2,2,0
cord,moored,1,0,1,kOrd,4,O,1,4,7.94,mUrd,4,U,1,6,4.7,3,2,0
goose,moose,15,0,1,gus,3,u,1,5,6.65,mus,3,u,1,5,8,1,1,3
hose,moose,1,0,0,hoz,3,o,1,4,8.7,mus,3,u,1,5,8,2,3,0
loose,moose,11,0,1,lus,3,u,1,5,6.5,mus,3,u,1,5,8,1,1,3
moist,moose,1,0,0,mOIst,4,OI,1,5,5.04,mus,3,u,1,5,8,2,3,0
mule,moose,1,0,0,mjul,4,u,1,4,7.03,mus,3,u,1,5,8,3,2,0
tooth,moose,1,0,0,tuT,3,u,1,5,5.99,mus,3,u,1,5,8,3,2,0
brute,moot,1,0,1,brut,4,u,1,5,10.16,mut,3,u,1,4,7.9,4,2,0
court,moot,1,0,0,kOrt,4,O,1,5,10.45,mut,3,u,1,4,7.9,3,3,0
flute,moot,3,0,1,flut,4,u,1,5,5.7,mut,3,u,1,4,7.9,4,2,2
good,moot,1,0,0,gUd,3,U,1,4,8.03,mut,3,u,1,4,7.9,2,3,0
mood,moot,3,0,0,mud,3,u,1,4,8.7,mut,3,u,1,4,7.9,1,1,2
shoot,moot,3,0,1,Sut,3,u,1,5,6.48,mut,3,u,1,4,7.9,2,1,2
soot,moot,1,0,0,sUt,3,U,1,4,8.36,mut,3,u,1,4,7.9,1,2,0
suite,moot,2,0,0,swit,4,i,1,5,8.68,mut,3,u,1,4,7.9,4,3,1
cop,mop,5,0,1,kAp,3,A,1,3,7.78,mAp,3,A,1,3,7.8,1,1,3
hop,mop,5,0,1,hAp,3,A,1,3,7.59,mAp,3,A,1,3,7.8,1,1,3
mob,mop,1,0,0,mAb,3,A,1,3,7.25,mAp,3,A,1,3,7.8,1,1,0
prop,mop,5,0,1,prAp,4,A,1,4,7.15,mAp,3,A,1,3,7.8,2,2,3
stop,mop,3,0,1,stAp,4,A,1,4,7.18,mAp,3,A,1,3,7.8,2,2,2
swap,mop,9,0,1,swAp,4,A,1,4,7.26,mAp,3,A,1,3,7.8,3,2,3
dope,mope,9,0,1,dop,3,o,1,4,7.58,mop,3,o,1,4,8,1,1,3
hope,mope,3,0,1,hop,3,o,1,4,7.5,mop,3,o,1,4,8,1,1,2
mop,mope,2,0,0,mAp,3,A,1,3,7.82,mop,3,o,1,4,8,1,1,1
rope,mope,4,0,1,rop,3,o,1,4,7.35,mop,3,o,1,4,8,1,1,2
soap,mope,5,0,1,sop,3,o,1,4,8.29,mop,3,o,1,4,8,3,1,3
mop,moped,1,0,0,mAp,3,A,1,3,7.82,mo.pEd,5,o.,2,5,5,2,4,0
wasp,mops,1,0,0,wAsp,4,A,1,4,7.08,mAps,4,A,1,4,6,4,3,0
core,more,5,0,1,kOr,3,O,1,4,8.42,mOr,3,O,1,4,7.4,1,1,3
corps,more,1,0,1,kOr,3,O,1,5,4.98,mOr,3,O,1,4,7.4,3,1,0
drawer,more,4,0,1,drOr,4,O,1,6,6.97,mOr,3,O,1,4,7.4,5,2,2
fort,more,1,0,0,fOrt,4,O,1,4,9.07,mOr,3,O,1,4,7.4,2,2,0
fur,more,1,0,0,f3`,2,3,1,3,9.36,mOr,3,O,1,4,7.4,3,3,0
hour,more,1,0,0,aUr,2,aU,1,4,7.61,mOr,3,O,1,4,7.4,3,2,0
mauve,more,1,0,0,mov,3,o,1,5,5.3,mOr,3,O,1,4,7.4,3,2,0
move,more,1,0,0,muv,3,u,1,4,7,mOr,3,O,1,4,7.4,1,2,0
or,more,4,0,1,Or,2,O,1,2,9.72,mOr,3,O,1,4,7.4,2,1,2
pour,more,7,0,1,pOr,3,O,1,4,7.86,mOr,3,O,1,4,7.4,3,1,3
roar,more,3,0,1,rOr,3,O,1,4,7.38,mOr,3,O,1,4,7.4,3,1,2
shore,more,2,0,1,SOr,3,O,1,5,7.9,mOr,3,O,1,4,7.4,2,1,1
soar,more,4,0,1,sOr,3,O,1,4,7.43,mOr,3,O,1,4,7.4,3,1,2
store,more,13,0,1,stOr,4,O,1,5,8.04,mOr,3,O,1,4,7.4,2,2,3
tour,more,3,0,0,tUr,3,U,1,4,8.3,mOr,3,O,1,4,7.4,3,2,2
whore,more,10,0,1,hOr,3,O,1,5,8.97,mOr,3,O,1,4,7.4,2,1,3
corn,morn,1,0,1,kOrn,4,O,1,4,7.74,mOrn,4,O,1,4,8.4,1,1,0
warn,morn,1,0,1,wOrn,4,O,1,4,8.03,mOrn,4,O,1,4,8.4,2,1,0
