Cue,Target,Frequency,Semantic,Rhyme,PronCue,NPhonCue,PronCue_processed,NSyllCue,cue_Length,cue_Freq_N,PhonTarget,NPhonTarget,PhonTarget_processed,NSyllTarget,Target_Length,Target_Freq_N,word_dist,pron_dist,category
net,nest,1,0,0,nEt,3,E,1,3,9.98,nEst,4,E,1,4,8.9,1,1,0
stress,nest,1,0,0,strEs,5,E,1,6,0.69,nEst,4,E,1,4,8.9,4,4,0
vest,nest,6,0,1,vEst,4,E,1,4,9.08,nEst,4,E,1,4,8.9,1,1,3
yes,nest,3,0,0,jEs,3,E,1,3,8.37,nEst,4,E,1,4,8.9,2,2,2
bet,net,1,0,1,bEt,3,E,1,3,10.03,nEt,3,E,1,3,10,1,1,0
get,net,1,0,1,gEt,3,E,1,3,9.65,nEt,3,E,1,3,10,1,1,0
let,net,3,0,1,lEt,3,E,1,3,9.49,nEt,3,E,1,3,10,1,1,2
next,net,1,0,0,nEkst,5,E,1,4,8.57,nEt,3,E,1,3,10,1,2,0
set,net,2,0,1,sEt,3,E,1,3,9.67,nEt,3,E,1,3,10,1,1,1
vet,net,2,0,1,vEt,3,E,1,3,9.89,nEt,3,E,1,3,10,1,1,1
nerve,never,1,0,0,n3`v,3,3`,1,5,6.61,nE.v@`,4,E.,2,5,6,2,4,0
brew,new,2,0,1,bru,3,u,1,4,8,nu,2,u,1,3,7.8,2,2,1
clue,new,1,0,1,klu,3,u,1,4,8.97,nu,2,u,1,3,7.8,4,2,0
dew,new,5,0,1,du,2,u,1,3,8.4,nu,2,u,1,3,7.8,1,1,3
few,new,4,0,1,fju,3,u,1,3,7.63,nu,2,u,1,3,7.8,1,2,2
glue,new,2,0,1,glu,3,u,1,4,7.2,nu,2,u,1,3,7.8,4,2,1
moon,new,1,1,0,mun,3,u,1,4,7.16,nu,2,u,1,3,7.8,4,2,0
noun,new,1,0,0,naUn,3,aU,1,4,6.02,nu,2,u,1,3,7.8,3,3,0
sew,new,1,0,0,so,2,o,1,3,8.96,nu,2,u,1,3,7.8,1,2,0
stew,new,4,0,1,stu,3,u,1,4,6.8,nu,2,u,1,3,7.8,2,2,2
view,new,3,0,1,vju,3,u,1,4,5.07,nu,2,u,1,3,7.8,2,2,2
zoo,new,2,0,1,zu,2,u,1,3,7.55,nu,2,u,1,3,7.8,3,1,1
juice,news,1,0,0,dZus,3,u,1,5,7.15,nuz,3,u,1,4,5.9,5,3,0
boot,newt,1,0,1,but,3,u,1,4,7.55,nut,3,u,1,4,6.8,3,1,0
flute,newt,1,0,1,flut,4,u,1,5,5.7,nut,3,u,1,4,6.8,4,2,0
shoot,newt,1,0,1,Sut,3,u,1,5,6.48,nut,3,u,1,4,6.8,4,1,0
flux,next,1,0,0,flVks,5,?,1,4,6.18,nEkst,5,E,1,4,8.6,4,4,0
net,next,1,0,0,nEt,3,E,1,3,9.98,nEkst,5,E,1,4,8.6,1,2,0
sex,next,2,0,0,sEks,4,E,1,3,8.8,nEkst,5,E,1,4,8.6,2,2,1
crib,nib,1,0,1,krIb,4,I,1,4,6.08,nIb,3,I,1,3,6.5,2,2,0
dice,nice,2,0,1,daIs,3,aI,1,4,7.72,naIs,3,aI,1,4,8.1,1,1,1
knit,nice,1,0,0,nIt,3,I,1,4,9.13,naIs,3,aI,1,4,8.1,3,2,0
mice,nice,16,0,1,maIs,3,aI,1,4,8.57,naIs,3,aI,1,4,8.1,1,1,3
niece,nice,12,0,0,nis,3,i,1,5,10.74,naIs,3,aI,1,4,8.1,1,2,3
rice,nice,15,0,1,raIs,3,aI,1,4,8.29,naIs,3,aI,1,4,8.1,1,1,3
spice,nice,9,0,1,spaIs,4,aI,1,5,8.18,naIs,3,aI,1,4,8.1,2,2,3
vice,nice,7,0,1,vaIs,3,aI,1,4,7.99,naIs,3,aI,1,4,8.1,1,1,3
breach,niche,1,0,1,britS,4,i,1,6,7.25,nItS,3,I,1,5,4.8,5,3,0
nice,niche,1,0,0,naIs,3,aI,1,4,8.1,nItS,3,I,1,5,4.8,1,3,0
rich,niche,3,0,1,rItS,3,I,1,4,8.01,nItS,3,I,1,5,4.8,2,1,2
kick,nick,1,0,1,kIk,3,I,1,4,8.59,nIk,3,I,1,4,9.1,1,1,0
pick,nick,1,0,1,pIk,3,I,1,4,8.07,nIk,3,I,1,4,9.1,1,1,0
sick,nick,2,0,1,sIk,3,I,1,4,8.38,nIk,3,I,1,4,9.1,1,1,1
stick,nick,1,0,1,stIk,4,I,1,5,8.53,nIk,3,I,1,4,9.1,2,2,0
crease,niece,1,0,1,kris,4,i,1,6,9.6,nis,3,i,1,5,10.7,4,2,0
grease,niece,2,0,1,gris,4,i,1,6,6.22,nis,3,i,1,5,10.7,4,2,1
lease,niece,3,0,1,lis,3,i,1,5,8,nis,3,i,1,5,10.7,4,1,2
peace,niece,1,0,1,pis,3,i,1,5,6.56,nis,3,i,1,5,10.7,3,1,0
sigh,nigh,2,0,1,saI,2,a,1,4,9.02,naI,2,a,1,4,7.8,1,1,1
bright,night,3,0,1,braIt,4,aI,1,6,6.76,naIt,3,aI,1,5,9.7,2,2,2
eight,night,2,0,0,et,2,e,1,5,9.85,naIt,3,aI,1,5,9.7,1,3,1
fright,night,8,0,1,fraIt,4,aI,1,6,8.22,naIt,3,aI,1,5,9.7,2,2,3
light,night,5,1,1,laIt,3,aI,1,5,9.66,naIt,3,aI,1,5,9.7,1,1,3
neigh,night,1,0,0,ne,2,e,1,5,7.92,naIt,3,aI,1,5,9.7,2,3,0
nine,night,1,0,0,naIn,3,aI,1,4,8.23,naIt,3,aI,1,5,9.7,3,1,0
sight,night,3,0,1,saIt,3,aI,1,5,9.52,naIt,3,aI,1,5,9.7,1,1,2
tight,night,1,0,1,taIt,3,aI,1,5,9.84,naIt,3,aI,1,5,9.7,1,1,0
drill,nil,1,0,1,drIl,4,I,1,5,5.2,nIl,3,I,1,3,7.3,3,2,0
pill,nil,1,0,1,pIl,3,I,1,4,8.54,nIl,3,I,1,3,7.3,2,1,0
guile,nile,1,0,1,gaIl,3,aI,1,5,8.66,naIl,3,aI,1,4,8,2,1,0
mile,nile,2,0,1,maIl,3,aI,1,4,8.02,naIl,3,aI,1,4,8,1,1,1
tile,nile,5,0,1,taIl,3,aI,1,4,8.14,naIl,3,aI,1,4,8,1,1,3
dime,nine,1,0,0,daIm,3,aI,1,4,8.01,naIn,3,aI,1,4,8.2,2,2,0
pine,nine,1,0,1,paIn,3,aI,1,4,7.88,naIn,3,aI,1,4,8.2,1,1,0
shrine,nine,1,0,1,SraIn,4,aI,1,6,4.62,naIn,3,aI,1,4,8.2,3,2,0
time,nine,1,0,0,taIm,3,aI,1,4,7.28,naIn,3,aI,1,4,8.2,2,2,0
dip,nip,1,0,1,dIp,3,I,1,3,8.19,nIp,3,I,1,3,7.7,1,1,0
grip,nip,14,0,1,grIp,4,I,1,4,7.33,nIp,3,I,1,3,7.7,2,2,3
hip,nip,2,0,1,hIp,3,I,1,3,8.14,nIp,3,I,1,3,7.7,1,1,1
rip,nip,2,0,1,rIp,3,I,1,3,8.04,nIp,3,I,1,3,7.7,1,1,1
slip,nip,2,0,1,slIp,4,I,1,4,8.23,nIp,3,I,1,3,7.7,2,2,1
whip,nip,2,0,1,hwIp,4,I,1,4,6.47,nIp,3,I,1,3,7.7,2,2,1
fix,nix,3,0,1,fIks,4,I,1,3,7.94,nIks,4,I,1,3,7.8,1,1,2
next,nix,1,0,0,nEkst,5,E,1,4,8.57,nIks,4,I,1,3,7.8,2,2,0
flow,no,1,0,1,flo,3,?,1,4,7.17,no,2,o,1,2,10.6,3,2,0
grow,no,2,0,1,gro,3,?,1,4,6.23,no,2,o,1,2,10.6,3,2,1
know,no,6,0,1,no,2,o,1,4,7.87,no,2,o,1,2,10.6,2,0,3
noun,no,2,0,0,naUn,3,aU,1,4,6.02,no,2,o,1,2,10.6,2,3,1
on,no,1,0,0,An,2,A,1,2,10.63,no,2,o,1,2,10.6,2,2,0
sew,no,1,0,1,so,2,?,1,3,8.96,no,2,o,1,2,10.6,3,1,0
slow,no,1,0,1,slo,3,?,1,4,7.27,no,2,o,1,2,10.6,3,2,0
cod,nod,1,0,1,kAd,3,A,1,3,7.81,nAd,3,A,1,3,8.9,1,1,0
odd,nod,3,0,1,Ad,2,A,1,3,8.11,nAd,3,A,1,3,8.9,2,1,2
quad,nod,1,0,1,kwAd,4,A,1,4,6.3,nAd,3,A,1,3,8.9,3,2,0
squad,nod,1,0,1,skwAd,5,A,1,5,5.81,nAd,3,A,1,3,8.9,4,3,0
load,node,2,0,1,lod,3,o,1,4,7.64,nod,3,o,1,4,8.7,3,1,1
toad,node,1,0,1,tod,3,o,1,4,8.41,nod,3,o,1,4,8.7,3,1,0
noose,noise,1,0,0,nus,3,u,1,5,8.5,nOIz,3,OI,1,5,6,1,3,0
poise,noise,23,0,1,pOIz,3,OI,1,5,7.17,nOIz,3,OI,1,5,6,1,1,3
done,none,1,0,1,dVn,3,?,1,4,7.5,nVn,3,?,1,4,8.9,1,1,0
gone,none,1,0,0,gOn,3,O,1,4,8.5,nVn,3,?,1,4,8.9,1,2,0
nine,none,2,0,0,naIn,3,aI,1,4,8.23,nVn,3,?,1,4,8.9,1,2,1
noun,none,1,0,0,naUn,3,aU,1,4,6.02,nVn,3,?,1,4,8.9,2,2,0
one,none,4,1,1,wVn,3,?,1,3,7.58,nVn,3,?,1,4,8.9,1,1,2
book,nook,5,0,1,bUk,3,U,1,4,7.34,nUk,3,U,1,4,10,1,1,3
cook,nook,1,0,1,kUk,3,U,1,4,8,nUk,3,U,1,4,10,1,1,0
hook,nook,5,0,1,hUk,3,U,1,4,7.54,nUk,3,U,1,4,10,1,1,3
rook,nook,1,0,1,rUk,3,U,1,4,9.32,nUk,3,U,1,4,10,1,1,0
hooves,nooks,1,0,0,huvz,4,u,1,6,3.89,nUks,4,U,1,5,8.2,3,4,0
moon,noon,6,0,1,mun,3,u,1,4,7.16,nun,3,u,1,4,7.8,1,1,3
soon,noon,4,0,1,sun,3,u,1,4,7.02,nun,3,u,1,4,7.8,1,1,2
tune,noon,1,0,1,tun,3,u,1,4,7.54,nun,3,u,1,4,7.8,4,1,0
choose,noose,1,0,0,tSuz,3,u,1,6,4.83,nus,3,u,1,5,8.5,2,3,0
juice,noose,2,0,1,dZus,3,u,1,5,7.15,nus,3,u,1,5,8.5,4,2,1
moose,noose,5,0,1,mus,3,u,1,5,8,nus,3,u,1,5,8.5,1,1,3
nose,noose,3,0,0,noz,3,o,1,4,8.27,nus,3,u,1,5,8.5,1,2,2
dope,nope,7,0,1,dop,3,o,1,4,7.58,nop,3,o,1,4,8.1,1,1,3
no,nope,1,1,0,no,2,o,1,2,10.56,nop,3,o,1,4,8.1,2,1,0
pope,nope,6,0,1,pop,3,o,1,4,7.56,nop,3,o,1,4,8.1,1,1,3
slope,nope,5,0,1,slop,4,o,1,5,5.69,nop,3,o,1,4,8.1,2,2,3
for,nor,2,0,1,fOr,3,O,1,3,7.67,nOr,3,O,1,3,9.4,1,1,1
or,nor,3,1,1,Or,2,O,1,2,9.72,nOr,3,O,1,3,9.4,1,1,2
sore,nor,1,0,1,sOr,3,O,1,4,8.89,nOr,3,O,1,3,9.4,2,1,0
war,nor,1,0,1,wOr,3,O,1,3,9.39,nOr,3,O,1,3,9.4,2,1,0
form,norm,7,0,1,fOrm,4,O,1,4,8.27,nOrm,4,O,1,4,6.9,1,1,3
worm,norm,2,0,0,w3`m,3,3`,1,4,9.07,nOrm,4,O,1,4,6.9,1,3,1
course,norse,1,0,1,kOrs,4,O,1,6,6.17,nOrs,4,O,1,5,7.6,2,1,0
shore,north,1,1,0,SOr,3,O,1,5,7.9,nOrT,4,O,1,5,10.7,4,2,0
worth,north,2,0,0,w3`T,3,3`,1,5,10.64,nOrT,4,O,1,5,10.7,1,3,1
clothes,nose,2,0,0,kloz,4,o,1,7,4.22,noz,3,o,1,4,8.3,5,2,1
hose,nose,19,0,1,hoz,3,o,1,4,8.7,noz,3,o,1,4,8.3,1,1,3
noise,nose,4,0,0,nOIz,3,OI,1,5,6,noz,3,o,1,4,8.3,1,2,2
prose,nose,1,0,1,proz,4,o,1,5,6.42,noz,3,o,1,4,8.3,2,2,0
bite,not,1,0,0,baIt,3,aI,1,4,7.52,nAt,3,A,1,3,8.9,3,3,0
bought,not,1,0,1,bOt,3,O,1,6,6.59,nAt,3,A,1,3,8.9,4,2,0
draught,not,1,0,0,draft,5,a,1,7,6.51,nAt,3,A,1,3,8.9,6,4,0
gnat,not,2,0,0,nat,3,a,1,4,5.33,nAt,3,A,1,3,8.9,2,1,1
hot,not,16,0,1,hAt,3,A,1,3,8.59,nAt,3,A,1,3,8.9,1,1,3
knot,not,20,0,1,nAt,3,A,1,4,7.6,nAt,3,A,1,3,8.9,1,0,3
no,not,1,1,0,no,2,o,1,2,10.56,nAt,3,A,1,3,8.9,1,2,0
nut,not,1,0,0,nVt,3,?,1,3,8.75,nAt,3,A,1,3,8.9,1,1,0
rot,not,3,0,1,rAt,3,A,1,3,8.92,nAt,3,A,1,3,8.9,1,1,2
spot,not,1,0,1,spAt,4,A,1,4,7.16,nAt,3,A,1,3,8.9,2,2,0
trot,not,1,0,1,trAt,4,A,1,4,5.43,nAt,3,A,1,3,8.9,2,2,0
yacht,not,2,0,0,jAt,3,A,1,5,5.02,nAt,3,A,1,3,8.9,4,1,1
watch,notch,2,0,1,wAtS,3,A,1,5,7.81,nAtS,3,A,1,5,5.6,2,1,1
tote,note,1,0,1,tot,3,o,1,4,6.7,not,3,o,1,4,7.5,1,1,0
bought,nought,1,0,1,bOt,3,O,1,6,6.59,nOt,3,O,1,6,7.6,1,1,0
sought,nought,1,0,1,sOt,3,O,1,6,6.39,nOt,3,O,1,6,7.6,1,1,0
brown,noun,1,0,1,braUn,4,aU,1,5,6.91,naUn,3,aU,1,4,6,3,2,0
count,noun,1,0,0,kaUnt,4,aU,1,5,8.62,naUn,3,aU,1,4,6,2,2,0
down,noun,1,0,1,daUn,3,aU,1,4,6.51,naUn,3,aU,1,4,6,2,1,0
own,noun,1,0,0,on,2,o,1,3,8.37,naUn,3,aU,1,4,6,2,3,0
cow,now,3,0,1,kaU,2,aU,1,3,8.26,naU,2,aU,1,3,9,1,1,2
go,now,2,0,0,go,2,o,1,2,10.55,naU,2,aU,1,3,9,2,3,1
know,now,14,0,0,no,2,o,1,4,7.87,naU,2,aU,1,3,9,1,2,3
noun,now,1,0,0,naUn,3,aU,1,4,6.02,naU,2,aU,1,3,9,2,1,0
plow,now,5,0,1,plaU,3,?,1,4,7.83,naU,2,aU,1,3,9,2,2,3
soon,now,1,1,0,sun,3,u,1,4,7.02,naU,2,aU,1,3,9,3,3,0
throw,now,1,0,0,Tro,3,?,1,5,7.29,naU,2,aU,1,3,9,3,3,0
when,now,1,1,0,hwEn,4,E,1,4,6.8,naU,2,aU,1,3,9,4,4,0
club,nub,2,0,1,klVb,4,?,1,4,7.61,nVb,3,?,1,3,7.4,2,2,1
stub,nub,2,0,1,stVb,4,?,1,4,7.03,nVb,3,?,1,3,7.4,2,2,1
tub,nub,1,0,1,tVb,3,?,1,3,7.53,nVb,3,?,1,3,7.4,1,1,0
feud,nude,2,0,1,fjud,4,u,1,4,8.7,nud,3,u,1,4,8.4,3,2,1
rude,nude,5,0,1,rud,3,u,1,4,7.94,nud,3,u,1,4,8.4,1,1,3
fudge,nudge,5,0,1,fVdZ,3,?,1,5,7.73,nVdZ,3,?,1,5,7.9,1,1,3
judge,nudge,5,0,1,dZVdZ,3,?,1,5,5.05,nVdZ,3,?,1,5,7.9,1,2,3
bull,null,3,0,0,bUl,3,U,1,4,7.97,nVl,3,?,1,4,7.5,1,2,2
full,null,7,0,0,fUl,3,U,1,4,7.92,nVl,3,?,1,4,7.5,1,2,3
pull,null,5,0,0,pUl,3,U,1,4,7.23,nVl,3,?,1,4,7.5,1,2,3
soul,null,1,0,0,sol,3,o,1,4,8.13,nVl,3,?,1,4,7.5,3,2,0
bomb,numb,1,0,0,bAm,3,A,1,4,7.54,nVm,3,?,1,4,9.4,2,2,0
come,numb,2,0,1,kVm,3,?,1,4,8.87,nVm,3,?,1,4,9.4,3,1,1
dumb,numb,6,0,1,dVm,3,?,1,4,8.18,nVm,3,?,1,4,9.4,1,1,3
hum,numb,2,0,0,hVm,3,?,1,3,7.39,nVm,3,?,1,4,9.4,2,1,1
slum,numb,2,0,1,slVm,4,?,1,4,6.85,nVm,3,?,1,4,9.4,3,2,1
tomb,numb,1,0,0,tum,3,u,1,4,8.04,nVm,3,?,1,4,9.4,2,2,0
fun,nun,1,0,1,fVn,3,?,1,3,7.72,nVn,3,?,1,3,7.6,1,1,0
none,nun,3,0,1,nVn,3,?,1,4,8.91,nVn,3,?,1,3,7.6,2,0,2
noun,nun,4,0,0,naUn,3,aU,1,4,6.02,nVn,3,?,1,3,7.6,1,2,2
run,nun,3,0,1,rVn,3,?,1,3,7.51,nVn,3,?,1,3,7.6,1,1,2
curse,nurse,7,0,1,k3`s,3,3`,1,5,6.42,n3`s,3,3`,1,5,7.7,1,1,3
verse,nurse,1,0,1,v3`s,3,3`,1,5,5.82,n3`s,3,3`,1,5,7.7,2,1,0
cut,nut,4,0,1,kVt,3,?,1,3,8.69,nVt,3,?,1,3,8.7,1,1,2
put,nut,2,0,0,pUt,3,U,1,3,8.66,nVt,3,?,1,3,8.7,1,2,1
what,nut,1,0,1,hwVt,4,?,1,4,6.7,nVt,3,?,1,3,8.7,3,2,0
lymph,nymph,19,0,1,lImf,4,I,1,5,6.11,nImf,4,I,1,5,6,1,1,3
loaf,oaf,22,0,1,lof,3,o,1,4,8.29,of,2,o,1,3,6.7,1,1,3
of,oaf,1,0,0,Vv,2,?,1,2,9.93,of,2,o,1,3,6.7,1,2,0
broke,oak,2,0,1,brok,4,o,1,5,7.76,ok,2,o,1,3,5.6,4,2,1
croak,oak,2,0,1,krok,4,o,1,5,6.9,ok,2,o,1,3,5.6,2,2,1
smoke,oak,2,0,1,smok,4,o,1,5,6.43,ok,2,o,1,3,5.6,4,2,1
stroke,oak,1,0,1,strok,5,o,1,6,7.13,ok,2,o,1,3,5.6,5,3,0
board,oar,3,0,0,bOrd,4,O,1,5,7.23,Or,2,O,1,3,9,2,2,2
core,oar,1,0,1,kOr,3,O,1,4,8.42,Or,2,O,1,3,9,3,1,0
oak,oar,1,0,0,ok,2,o,1,3,5.58,Or,2,O,1,3,9,1,2,0
poor,oar,3,0,1,pUr,3,U,1,4,7.76,Or,2,O,1,3,9,2,2,2
score,oar,1,0,1,skOr,4,O,1,5,7.67,Or,2,O,1,3,9,4,2,0
sore,oar,2,0,1,sOr,3,O,1,4,8.89,Or,2,O,1,3,9,3,1,1
boat,oat,5,0,1,bot,3,o,1,4,7.79,ot,2,o,1,3,8.3,1,1,3
float,oat,4,0,1,flot,4,o,1,5,5.51,ot,2,o,1,3,8.3,2,2,2
hoax,oat,1,0,0,hoks,4,o,1,4,5.41,ot,2,o,1,3,8.3,2,3,0
note,oat,2,0,1,not,3,o,1,4,7.49,ot,2,o,1,3,8.3,3,1,1
oath,oat,10,0,0,oT,2,o,1,4,7.95,ot,2,o,1,3,8.3,1,1,3
throat,oat,4,0,1,Trot,4,o,1,6,9.83,ot,2,o,1,3,8.3,3,2,2
both,oath,6,0,1,boT,3,o,1,4,6.95,oT,2,o,1,4,8,2,1,3
death,oath,1,0,0,dET,3,E,1,5,8.66,oT,2,o,1,4,8,2,2,0
tooth,oath,1,0,0,tuT,3,u,1,5,5.99,oT,2,o,1,4,8,2,2,0
cod,odd,1,0,1,kAd,3,A,1,3,7.81,Ad,2,A,1,3,8.1,2,1,0
lodge,odd,1,0,0,lAdZ,3,A,1,5,8.08,Ad,2,A,1,3,8.1,3,2,0
code,ode,4,0,1,kod,3,o,1,4,7.59,od,2,o,1,3,9.1,1,1,2
dove,of,1,0,1,dVv,3,?,1,4,7.77,Vv,2,?,1,2,9.93,3,1,0
loft,of,2,0,0,lOft,4,O,1,4,9.28,Vv,2,?,1,2,9.93,2,4,1
roof,of,1,0,0,ruf,3,u,1,4,7.16,Vv,2,?,1,2,9.93,2,3,0
of,off,12,0,0,Vv,2,?,1,2,9.93,Of,2,O,1,3,5.6,1,2,3
loft,oft,3,0,1,lOft,4,O,1,4,9.28,Oft,3,O,1,3,8.9,1,1,2
soft,oft,2,0,1,sOft,4,O,1,4,7.5,Oft,3,O,1,3,8.9,1,1,1
tow,oh,1,0,1,to,2,o,1,3,9.26,o,1,o,1,2,10,2,1,0
bowl,oil,1,0,0,bol,3,o,1,4,5.51,OIl,2,OI,1,3,7.4,2,2,0
poise,oil,1,0,0,pOIz,3,OI,1,5,7.17,OIl,2,OI,1,3,7.4,3,2,0
soil,oil,11,0,1,sOIl,3,OI,1,4,7.39,OIl,2,OI,1,3,7.4,1,1,3
soil,oils,1,0,0,sOIl,3,OI,1,4,7.39,OIlz,3,OI,1,4,5.6,2,2,0
monk,oink,1,0,0,mVNk,4,?,1,4,6.04,OINk,3,OI,1,4,8,2,2,0
broke,ok,2,0,0,brok,4,o,1,5,7.76,oke,3,?,2,2,10.1,3,3,1
croak,okra,1,0,0,krok,4,o,1,5,6.9,okr@,4,o,2,4,5.3,4,3,0
bold,old,9,0,1,bold,4,o,1,4,8.68,old,3,o,1,3,7.2,1,1,3
coal,old,1,0,0,kol,3,o,1,4,7.65,old,3,o,1,3,7.2,3,2,0
fold,old,12,0,1,fold,4,o,1,4,9.78,old,3,o,1,3,7.2,1,1,3
gold,old,11,0,1,gold,4,o,1,4,8.72,old,3,o,1,3,7.2,1,1,3
hold,old,5,0,1,hold,4,o,1,4,8.77,old,3,o,1,3,7.2,1,1,3
mold,old,12,0,1,mold,4,o,1,4,8.95,old,3,o,1,3,7.2,1,1,3
odd,old,3,0,0,Ad,2,A,1,3,8.11,old,3,o,1,3,7.2,1,2,2
sole,old,1,0,0,sol,3,o,1,4,8.47,old,3,o,1,3,7.2,2,2,0
world,old,1,0,0,w3`ld,4,3`,1,5,14.06,old,3,o,1,3,7.2,2,3,0
solve,olive,1,0,0,sAlv,4,A,1,5,7.52,A.lIv,4,A.,2,5,8.9,2,3,0
bond,on,1,0,0,bAnd,4,A,1,4,7.86,An,2,A,1,2,10.63,2,2,0
con,on,4,0,1,kAn,3,A,1,3,8.67,An,2,A,1,2,10.63,1,1,2
front,on,3,0,0,frVnt,5,?,1,5,6.4,An,2,A,1,2,10.63,3,4,2
month,on,2,0,0,mVnT,4,?,1,5,9.11,An,2,A,1,2,10.63,3,3,1
noon,on,1,0,0,nun,3,u,1,4,7.8,An,2,A,1,2,10.63,2,2,0
once,on,4,0,0,wVns,4,?,1,4,0,An,2,A,1,2,10.63,2,3,2
son,on,2,0,0,sVn,3,?,1,3,8.41,An,2,A,1,2,10.63,1,2,1
soon,on,1,0,0,sun,3,u,1,4,7.02,An,2,A,1,2,10.63,2,2,0
ton,on,1,0,0,tVn,3,?,1,3,9.3,An,2,A,1,2,10.63,1,2,0
dunce,once,16,0,1,dVns,4,?,1,5,7.92,wVns,4,?,1,4,0,2,1,3
one,once,1,1,0,wVn,3,?,1,3,7.58,wVns,4,?,1,4,0,1,1,0
blonde,one,1,0,0,blAnd,5,A,1,6,5.08,wVn,3,?,1,3,7.6,3,4,0
cone,one,5,0,0,kon,3,o,1,4,7.97,wVn,3,?,1,3,7.6,1,2,3
gone,one,7,0,0,gOn,3,O,1,4,8.5,wVn,3,?,1,3,7.6,1,2,3
nine,one,1,0,0,naIn,3,aI,1,4,8.23,wVn,3,?,1,3,7.6,2,3,0
on,one,1,0,0,An,2,A,1,2,10.63,wVn,3,?,1,3,7.6,1,2,0
own,one,1,0,0,on,2,o,1,3,8.37,wVn,3,?,1,3,7.6,2,2,0
pond,one,1,0,0,pAnd,4,A,1,4,6.8,wVn,3,?,1,3,7.6,2,3,0
some,one,4,1,0,sVm,3,?,1,4,9.47,wVn,3,?,1,3,7.6,2,2,2
stone,one,3,0,0,ston,4,o,1,5,6.85,wVn,3,?,1,3,7.6,2,3,2
ton,one,2,0,1,tVn,3,?,1,3,9.3,wVn,3,?,1,3,7.6,2,1,1
two,one,1,0,1,tu,2,u,1,3,9.94,wVn,3,?,1,3,7.6,3,3,0
booze,ooze,9,0,1,buz,3,u,1,5,5.04,uz,2,u,1,4,4.4,1,1,3
doze,ooze,2,0,0,doz,3,o,1,4,7.46,uz,2,u,1,4,4.4,1,2,1
moose,ooze,1,0,0,mus,3,u,1,5,8,uz,2,u,1,4,4.4,2,2,0
soap,open,1,0,0,sop,3,o,1,4,8.29,o.p@n,4,o.,2,4,7.2,4,4,0
core,or,1,0,1,kOr,3,O,1,4,8.42,Or,2,O,1,2,9.72,2,1,0
croak,or,1,0,0,krok,4,o,1,5,6.9,Or,2,O,1,2,9.72,4,3,0
fort,or,1,0,0,fOrt,4,O,1,4,9.07,Or,2,O,1,2,9.72,2,2,0
lord,or,1,0,0,lOrd,4,O,1,4,7.66,Or,2,O,1,2,9.72,2,2,0
oar,or,1,0,1,Or,2,O,1,3,9.04,Or,2,O,1,2,9.72,1,0,0
pork,or,1,0,0,pOrk,4,O,1,4,7.86,Or,2,O,1,2,9.72,2,2,0
torn,or,1,0,0,tOrn,4,O,1,4,7.5,Or,2,O,1,2,9.72,2,2,0
world,or,1,0,0,w3`ld,4,3`,1,5,14.06,Or,2,O,1,2,9.72,3,5,0
worst,or,1,0,0,w3`st,4,3`,1,5,7.1,Or,2,O,1,2,9.72,3,5,0
gorge,orange,1,0,0,gOrdZ,4,O,1,5,6.1,O.rIndZ,5,O.,2,6,5.7,3,4,0
curb,orb,1,0,0,k3`b,3,3`,1,4,6.23,Orb,3,O,1,3,6.4,2,3,0
word,order,1,0,0,w3`d,3,3`,1,4,7.74,Or.4@`,4,O,2,5,7.4,3,6,0
core,ore,4,0,1,kOr,3,O,1,4,8.42,Or,2,O,1,3,7.8,1,1,2
poor,ore,1,0,1,pUr,3,U,1,4,7.76,Or,2,O,1,3,7.8,3,2,0
shore,ore,1,0,1,SOr,3,O,1,5,7.9,Or,2,O,1,3,7.8,2,1,0
sore,ore,2,0,1,sOr,3,O,1,4,8.89,Or,2,O,1,3,7.8,1,1,1
whore,ore,2,0,1,hOr,3,O,1,5,8.97,Or,2,O,1,3,7.8,2,1,1
gorge,orgy,1,0,0,gOrdZ,4,O,1,5,6.1,Or.dZi,4,O,2,4,5,2,3,0
couch,ouch,19,0,1,kaUtS,3,aU,1,5,7.06,aUtS,2,aU,1,4,13,1,1,3
drought,ouch,1,0,0,draUt,4,aU,1,7,7.56,aUtS,2,aU,1,4,13,4,3,0
grouch,ouch,13,0,1,graUtS,4,aU,1,6,7.15,aUtS,2,aU,1,4,13,2,2,3
ooze,ouch,1,0,0,uz,2,u,1,4,4.44,aUtS,2,aU,1,4,13,3,4,0
pinch,ouch,1,1,0,pIntS,4,I,1,5,7.32,aUtS,2,aU,1,4,13,3,3,0
south,ouch,1,0,0,saUT,3,aU,1,5,6.45,aUtS,2,aU,1,4,13,2,3,0
bought,ought,5,0,1,bOt,3,O,1,6,6.59,Ot,2,O,1,5,4.7,1,1,3
drought,ought,2,0,0,draUt,4,aU,1,7,7.56,Ot,2,O,1,5,4.7,2,4,1
sought,ought,12,0,1,sOt,3,O,1,6,6.39,Ot,2,O,1,5,4.7,1,1,3
count,ounce,3,0,0,kaUnt,4,aU,1,5,8.62,aUns,3,aU,1,5,5.2,3,2,2
hound,ounce,1,0,0,haUnd,4,aU,1,5,9.87,aUns,3,aU,1,5,5.2,3,2,0
once,ounce,14,0,0,wVns,4,?,1,4,0,aUns,3,aU,1,5,5.2,1,2,3
